353,Bars of weſt Smithfielde,Smithfield,SMIT1,Agas Map,Bars of weſt Smithfielde | Smith field | Smithfeeld | Smithfeelde | Smithfield | ſmithfield | Smithfielde | Smithfild | Smithfilde | Smythfyld | Weſtſmithfield,Sites
354,Barthelmew at the Exch.,St. Batholomew by the Exchange (Parish),STBA103, ,Barthelmew at the Exch. | St. Batholomew by the Exchange parish,Parishes
355,Barthelmew the great Smit,St. Bartholomew the Great (Parish),STBA101, ,Barthelmew the great Smit | Barthimewe the greate | St. Bartholomew the Great parish | This Priorie of S. Bartlemew,Parishes
356,Barthelmew the leſſe Smithf,St. Bartholomew the Less (Parish),STBA104, ,Barthelmew the leſſe Smithf | Barthilmewe the Lesse | St. Bartholomew the Less parish,Parishes
364,Barunsay,Bermondsey Street,BERM1,Agas Map,Barunsay | Bermondes eye ſtreete | Bermondes eye ſtréete | Bermondſey | Bermondſey ſtreete | Bermondſey ſtréete | Kent ſtreet | Monaſterie of S. Sauiour,Streets
373,Bassettisyn,Bassett’s Inn,BASS9, ,Bassettisyn,Victualling Houses
374,Baſſhishaw Alley,Bassishaw Alley,BASS10, ,Baſſhishaw Alley,Streets
378,Baſſinges hal ward,Bassinghall Ward,BASI1,Agas Map,Baſſinges hal ward | Basſinges hall ward | Baſsinges hall warde | Baſſinges hall warde | Bassinghall Ward | Baſſings hall ward | Baſſings hall warde | Baſſings hall Warde,Wards
379,Baſſinges hall,Basing Hall,BASI6, ,Baſſinges hall | Baſſinges Haugh,Halls
401,Bath Inn,Bath Inn,BATH1,Agas Map,"Bath Inn | Bath place | Brooke House, Holborn | Earle of Bathes Inne",Sites
407,Bathesereslane,Grantam Lane,GRAN6, ,Bathesereslane | Brackel(o)e(s)lane | Brackelelane | Brackeloeslane,Streets
408,Bathestereslane,Brewers Lane,BREW4,Agas Map,Bathestereslane | Grantam lane | Granthams lane,Streets
409,Batoneslane,Ratten Lane,RATT1, ,Batoneslane | Ratones Lane,Streets
410,Battaile Abbey,Battle Bridge (Tooley Street),BATT1,Agas Map,Battaile Abbey | Battaile bridge | Battaile Bridge | Battle bridge,Sites
413,Batteslane,Campion Lane,CAMP6,Agas Map,Batteslane | Gréenwich lane | hey wharfe lane | Hey wharfe lane | Heywharfe Lane,Streets
416,Bay hall,Little Tower Hill,LITT7,Agas Map,Bay hall | corner houſe | Little Tower Hill,Sites
433,Beachamps Inne,Beachamp’s Inn,BEAC2, ,Beachamps Inne,Victualling Houses
434,Bear Garden,Bear Garden,BEAR1,Agas Map,Bear Garden | Bear Gardens | Beare garden | Beare gardens | beare Gardens | Bearegardens | Beere bayting h | Garden | le Beara yarde,Sites
436,Bear Lane,Beer Lane,BEER2,Agas Map,Bear Lane | Beare lane | Beer Lane | Berelane | Berwardeslane | Burre la.,Streets
437,beare,Bear Inn,BEAR3, ,beare | Beare,Victualling Houses
439,Beare and ragged ſtaffe,The Bear and Ragged Staff,BEAR4, ,Beare and ragged ſtaffe,Victualling Houses
444,Bearebinder lane,Bearbinder Lane,BEAR2,Agas Map,Bearebinder lane | Berebinder lane | Berebynder Lane | Wolcherhawelane,Streets
446,Beares heade,Bear’s Head (Southwark),BEAR5, ,Beares heade | Boares head | Boares heade | Boar’s Head,Brothels
447,Bearewardes lane,Berwardes Lane,BERW1,Agas Map,Bearewardes lane | Berwardes lane | Berwards Lane | Berwards lane,Streets
448,Beavis Marks,Bevis Marks (Street),BEVI1,Agas Map,"Abbot of Bery his Inne, Beuis Markes | Beavis Marks | Beuis Markes | Bevesmarkes | Bevis Marks | Buries marke | Buries Marke | Buries Markes | Buries markes | Buries marks | Inn of the Abbot of BUry St Edmunds",Streets
449,Bech lane,Beech Lane,BEEC1,Agas Map,Bech lane | Bechlane | Beech Lane | Béech Lane,Streets
451,Bedford houſe,Bedford House,BEDF3, ,Bedford houſe,Sites
452,Bedlam,Bethlehem Hospital,BETH1,Agas Map,Bedlam | bedlam | Bedlam Asylum | Bedlem | Bed’lem | Bethelem | Bethlehem | Bethlehem Hospital | Bethlem | Bethlem without Biſhopſgate | Bethleme | hospital | Hoſpitall of Bethelem | Hoſpitall of Marie | Hoſpitall of S. Marie | Hoſpitall of S. Mary of Bethelem | S. Mary Bethelem | S. Mary Bethlem | S. Mary of Bechelem | St. Mary’s of Bethlehem,Sites
456,Bednal greene,Bethnall Green,BETH4, ,Bednal greene | Bletenehall gréene | Blethenhal green | Blethenhall greene,Neighbourhoods
461,Beeston’s theatre,The Cockpit,COCK5,Agas Map,Beeston’s theatre | Cockpit | Cockpit Theatre | Phoenix | The Cockpit | The Cockpit Theatre,Playhouses
462,Bel,Bell (Southwark),BELL11, ,Bel | Bell,Brothels
464,Belingſgate,Billingsgate Ward,BILL2,Agas Map,Belingſgate | Belingsgate | Belins Gate warde | Belinſgate | Bill[ingsgate | Billingsgate | Billingsgate Ward | Billingsgate ward | BIllingſgate Ward | Billingſgate warde | Billins gate warde | Billinſegate warde | Billinſga te warde | Billinſgate ward | Billinſgate warde | Billinsgate warde | Billygnes-gate Ward | Boss at Billingsgate | warde of Billinſgate,Wards
473,Bell,Bell Inn (Holborn),BELL3, ,bell | Bell,Victualling Houses
474,Bell,Bell Inn (Aldersgate Street),BELL4, ,bell | Bell,Victualling Houses
475,Bell,Bell Inn (Friday Street),BELL5, ,bell | Bell,Victualling Houses
476,Bell,Bell Inn (Coleman Street),BELL6, ,Bell,Victualling Houses
477,Bell,Bell Savage Inn,BELL7, ,Bell | Bell Savage | Bell Savage Inn | Bellſalvage | le Belle on the Hope | le belle savage | Savagesynn | Topfelds Inn,Victualling Houses
482,bell,Bell Inn (St. John’s Street),BELL8, ,bell,Victualling Houses
483,"Bell Inn, Gracechurch Street",Bell Inn (Gracechurch Street),BELL10, ,"Bell Inn, Gracechurch Street",Playhouses
486,Bell Wharf Lane,Emperor’s Head Lane,EMPE1,Agas Map,Bell Wharf Lane | Cookeslane | Emperors head lane | Emperours Headlane | le Emperours Headlane | le Emperoursheved | Palmer(e)slane | Simpſons lane,Streets
487,"Bell Yard, Temple Bar",Bell Yard (Temple Bar),BELL1,Agas Map,"Bell Yard, Temple Bar",Streets
488,Belliter Lane,Billiter Lane,BILL3,Agas Map,Belliter Lane | belliter lane | Belſetters Lane | Belthotereslan | Belyeterslane | Belzetars lane | Belzeters | Belzettars lane | Belzetters lane | Belȝeters | Belȝeterslane | Billeter lane | Billita lane | Billitar lane | Billiter | Billiter Lane | Billiter Street | Billiter-Lane | Bilzettars lane | Bylleter la. | Bylleter lane | byllyter lane,Streets
491,Bell’s Inn,Bell Tavern (Warwick Street),BELL12, ,Bell’s Inn,Victualling Houses
501,Benbridges Inn,Benbridges Inn,BENB1,Agas Map,Benbridges Inn | Benbriges | Benbriges Inn | Benbriges Inne,Victualling Houses
505,bennet at powles wharfe,St. Benet (Paul’s Wharf) (Parish),STBE101, ,"bennet at powles wharfe | Bennets at Paules-wharfe | St. Benet, Paul’s Wharf parish",Parishes
506,bennet ffinke,St. Benet Fink (Parish),STBE102, ,bennet ffinke | Bennet Fincke | St. Benet Fink parish,Parishes
508,Bennet Finke,St. Benet Fink,STBE2,Agas Map,Bennet Finke | Church of Saint Bennet | Church of Saynt Bennet | Finke | Pariſh Church of S. Bennet Finke | pariſh of S. Bennet Finke | S. Benet Fynke | S. Bennets church | Saint Bennets church | Saint Bennets pariſh | St. Benet Fink | St. Benet Fink Church,Churches
509,bennet grace churche,St. Benet Gracechurch (Parish),STBE103, ,bennet grace churche | Bennets Grace-Church | St. Benet Gracechurch parish,Parishes
510,bennet sheroge,St. Benet Sherehog (Parish),STBE104, ,bennet sheroge | Bennets Sherhog | St. Benet Sherehog parish,Parishes
511,"Bennet ſhorne (or Shrog, or Shorehogge)",St. Benet Sherehog,STBE4,Agas Map,"Bennet ſhorne (or Shrog, or Shorehogge) | Bennit ſhrog | Church of S. Sith | Pariſh church of S. Syth | S. Benet Shorhoge | S. Sithes church | S. Sithes Church | S. Sythes Church | St. Benet Sherehog | Syth",Churches
515,Bennit ſhrog,St. Benet Sherehog,STBE4,Agas Map,"Bennet ſhorne (or Shrog, or Shorehogge) | Bennit ſhrog | Church of S. Sith | Pariſh church of S. Syth | S. Benet Shorhoge | S. Sithes church | S. Sithes Church | S. Sythes Church | St. Benet Sherehog | Syth",Churches
516,Berchen lane,Birchin Lane,BIRC1,Agas Map,Berchen lane | Bercheners lane | Berchenes-lane | Bercheouars Lane | Berchernerelane | Bercherverelane | Berchervereslane | Birchen lane | Birchen Lane | Birchin Lane | Birchin lane | Birchouer | Birchouer Lane | Birchoueriſlane | Birchouerislane | Birchouers lane | Burcheouers lane | Byrchyn Lane,Streets
526,Beremanchurch,St. Martin (Vintry),STMA26,Agas Map,Beremanchurch | church of S. Martin | church of S. Martin in Vintry | S. Martin in the Uintrie | S. Martins church | St. Martin Vintry | St. Martin Vintry Beremanchurch | St. Martin Vintry on Thames | St. Martin’s Church,Churches
529,Berkeley’s Inn,Warwick’s Inn,WARW2, ,Berkeley’s Inn | Warwick Inn | Warwicke Inne | Warwickes Inne,Sites
535,Bermondſey,Bermondsey,BERM2, ,Bermondsey | Bermondſey,Neighbourhoods
543,Bermudas,St. Martin’s Lane (Strand),STMA23,Agas Map,Bermudas | S. Martin | S. Martins lane | S. Martins Lane | Saint Martins | St. Martin’s Lane,Streets
544,Berry Street,Berry Street,BERR7, ,Berry Street,Streets
549,Berwards lane,Hog Lane,HOGL1,Agas Map,Berwards lane | Hog Lane | Hogge Lane | Petticoat Lane,Streets
551,Bethelem,St. Botolph without Bishopsgate,STBO1,Agas Map,"Bethelem | Church of S. Buttolph | church of S. Buttolph | Church of S. Buttolph without Biſhopſgate | Hoſpitall of Bethelem | hoſpitall of Bethlem | Pariſh of S. Buttolph without Biſhopſgate | S. Buttolph without Biſhopſgate | S. Buttolphes church | S. Buttolphes without Biſhopſgate | S. Buttolphes. | St. Botolph | St. Botolph without Bishopsgate | St. Botolph, Aldgate | St. Botolph, Bishopsgate",Churches
560,Bewmounts Inne,Huntington House,HUNT2, ,Bewmounts Inne | Huntington houſe | Huntington Houſe,Sites
561,Bigod’s House,Broken Wharf Mansion,BROK5, ,Bigod’s House | Duke of Norfolk’s Place | mansion called Brokenwharf,Sites
570,Billingsgate Love Lane,Love Lane (Thames Street),LOVE1,Agas Map,"Billingsgate Love Lane | Loue lane | Loue Lane | Lovat Lane | Love Lane | Love lane | Love Lane, Lower Thames Street | Love Lane, Thames Street | Love-Lane | Lucas | Lucas [Love] lane | Lucas lane | Lucas Lane | Lukin | Lukins | Roape lane | Rope lane | Rope-lane | Roperelane | Roperie | Roppelane",Streets
571,Billingsgate Strete,Billingsgate Street,BILL6, ,Billingsgate Strete | vicus de Billingsgate,Streets
606,Biſhop of Herefordes Inne or lodging,Bishop of Hereford’s Inn,BISH5, ,Biſhop of Herefordes Inne or lodging | Biſhop of Herefords houſe,Sites
608,Biſhop of Wincheſters houſe,Winchester House,WINC1,Agas Map,Biſhop of Wincheſters houſe | Biſhop of Wincheſters lodging in Southwarke | Biſhoppe of Wincheſters houſe | Wincheſte houſe | Winchester House,Sites
610,Biſhop-gate,Bishopsgate,BISH2,Agas Map,Biſhop-gate | Bishopgate | Bishops | Biſhops gate | Biſhops Gate | Biſhops-gare | Bishopsgate | Biſhopſgate | biſhopsgate | Bishopsgate and Bishopsgate Street | Bishop’s Gate | Blſhopſgate | Byſhops-gate | gate,Gates
612,Biſhoppe of S. Dauides houſe,Bishop of St. David’s Inn,DAVI6, ,Biſhoppe of S. Dauides houſe,Victualling Houses
614,Biſhoppe of Wincheſters ſtaires,Bishops of Winchester’s Stairs,BISP1, ,Biſhoppe of Wincheſters ſtaires,Sites
615,Biſhoppes Pallace,St. Gregory by St. Paul’s,STJA2,Agas Map,"Biſhoppes Pallace | Church of S. Gregory | church of Saint Gregorie | church of Saint Gregory, the BiPoppes Pallace | S. Gregory by Paules church | Saint Gregorie | St. Gregory by St. Paul’s",Churches
619,Biſhops hall,Bishop’s Hall,BISH6, ,Biſhops hall | Biſhops Hall,Sites
621,Biſhops Palace,Bishop’s Palace,BISH7,Agas Map,Biſhops Palace | Biſhops Pallace | Bishop’s Palace,Sites
625,Biſhopſgate,Bishopsgate Ward,BISH1,Agas Map,Biſhopſgate | Bishopsgate | Bishopsgate Street Ward | Bishopsgate Ward | Biſhopſgate ward | Biſhopſgate Ward | Bishopsgate ward (without) | Biſhopſgate Warde | Biſhopſgate warde,Wards
640,Biſhopſgate ſtreete,Broad Street,BROA2,Agas Map,Biſhopſgate ſtreete | Bradstrete | Broad St | Broad Street | Broad-ſtreet | Brode Streat | Brodeſtreet | Brodeſtreete | Brodeſtréet | Brodeſtréete | Little Broad Street | Old Broad Street | Threadneedle Street,Streets
655,Black Bull Inn,Black Bull Inn (Bishopsgate Street),BLBU2, ,"Black Bull Inn | Black Bull Inn, Bishopsgate Street | blacke Bull | Bull | Bull Inn",Victualling Houses
656,"Black Bull Inn, Bishopsgate Street",Black Bull Inn (Bishopsgate Street),BLBU2, ,"Black Bull Inn | Black Bull Inn, Bishopsgate Street | blacke Bull | Bull | Bull Inn",Victualling Houses
657,Black Eagle Street,Black Eagle Street,BLEA1, ,Black Eagle Street,Streets
658,Black Friars,Blackfriars Precinct,BLAC1,Agas Map,Black Friars | Black friers | Black Fryers | Black-friars | Black-Fryers | Black-fryers | Blacke Frers | Blacke Friars | blacke Friers | Blacke Friers | Blacke Fryars | Blacke Fryers | Blacke-Friers | blacke-Fryars | Blacke-Fryars church | Blacke-Fryers | Blackfriars | Blackfriars liberty | Blackfriars Precinct | Blackfriars precinct | Fryars Preachers Church | houſe of Blacke Fryers | precinct of the Blacke Friers,Sites
660,Black Friers,Blackfriars Monastery,BLAC8, ,Black Friers | Black Fryers | Black-Fryers | blacke Freers church | Blacke Friers | Blacke Friers Church | Blacke-Fryers | Blackfriars Monastery | Blackfriars monastery | church of the Blacke-Fryers | Friars Preachers church,Churches
662,Black Fryers,Blackfriars Theatre,BLAC6,Agas Map,Black Fryers | blacke friers | blacke Fryers | Blackfriar | Blackfriars | Blackfriars Playhouse | Blackfriars playhouse | Blackfriars Theatre | Blackfriars theatre | Blackfriars Theatres | Blackfriars’ Theatre,Playhouses
664,Black hall in Woodſtreet,Black Hall,BLAC7, ,Black hall in Woodſtreet | Blacke Hall,Sites
665,Black Horſe Alley,Black Horse Alley,BLAC19, ,Black Horſe Alley,Streets
666,Black Smithes Hall,Blacksmiths’ Hall,BLAC2,Agas Map,Black Smithes Hall | Black Smithes hall | Black-ſmithes Hall | blacke Smithes Hall | Blacke Smithes Hall | Blacke ſmithes Hall | Blacke-smithes Hall | Blackſmithes | Blacksmiths’ Hall,Halls
668,Black Swan,Black Swan Inn,BLSW1, ,Black Swan | blacke Swanne | Swan on the Hoop,Victualling Houses
673,Black-Horſe Court,Black Horse Court,BLAC18, ,Black-Horſe Court,Sites
676,blacke bull,Black Bull Inn (Smithfield),BLBU1, ,blacke bull,Victualling Houses
693,blacke Smithes hall,Queen’s Bridge,QUEE1,Agas Map,blacke Smithes hall | Queenhithe Ward | this warde | this Warde,Bridges
720,Bladder ſtreet,Bladder Street,BLAD1,Agas Map,Bladder ſtreet | Bladder ſtréete | Blow Bladder Street,Streets
723,Blanch Appleton,Blanch Appleton,BLAN1,Agas Map,Blanch Appleton | Blanch Arleton | Blanch Chapleton | Blanch Chappleton | Blanch-Chappel | manner of Blanch Cappleton | Mannor of Blanch Chappleton,Sites
728,Bledlowes Key,Browne’s Place and Key,BROW20, ,Bledlowes Key | Brownes Place | Browne’s Key | Cuttes wharf | Dawbeneys Wharf | Pakenames Wharf | Pakkemannys Wharf,Water Features
729,Bleſſed Trinitie,Holy Trinity Priory,HOLY1,Agas Map,Bleſſed Trinitie | Chappell of S. Michaell | Chriſt church | Christ Church | Chriſtes church | Chriſtes Church | Chriſts Church | Chrychur. | Church and Canons of the Holy Trinitie | Church of the holy Trinitie | Church of the Holy Trinitie | church of the Holy Trinity | Church of the Trinitie | Crychur | Crychur. | Holy Cross | Holy Croſſe | Holy Roode | Holy Roode Pariſh | holy Trinitie | holy Trinitie within Aldgate | holy Trinitie within Ealdegate | holy Trinity | Holy Trinity | Holy Trinity Church | Holy Trinity Prior | Holy Trinity Priory | Holy Trinity Priory. | houſe of the holieTrinitie | iorie of the Trinitie within Ealdgate | P | Pariſh of the Holy Trinitie | Parish of the holy Trinitie | pariſh of the Trinitie | Prior and Chanons of the holy Trinitie | Prior and Couent of the Holy Trinitie | Prior of the Holy Trinity | Priorie | Priorie of the holie Trinitie | Priorie of the Holy Trinitie | Priorie of the holy Trinitie | Priorie of the holy Trinity | Priorie of the Trinitie | Priors of the holy Trinitie | Priory | Priory of the Holy Trinity | Priory of the Trinitie | S. Katherine | S. Marie Magdalen | S. Michael | Trinitie | Trinitie Church,Parishes
733,blew Boare,Blue Boar Inn,BLBO1, ,blew Boare,Victualling Houses
734,blew Boore,Blue Boar,BLUE1, ,blew Boore,Sites
735,Bloſſomes,Blossoms Inn,BLOS1, ,Bloſſomes | Bloſſomes Inne | Bloſſoms In | Bloſſoms Inne | Blossoms Inne | Boſomes Inne,Victualling Houses
745,Boar’s Head Tavern,Boar’s Head Tavern,BOAR1,Agas Map,Boar’s Head Tavern | Boores head Tauerne | Bores head Tauerne,Victualling Houses
746,Boat haw,St. Mary Bothaw,STMA30,Agas Map,"Boat haw | Boatehaw | Boathaw | church of S. Mary Bothaw | Church of S. Mary Bothaw | S. Marie Bothawe | S. Mary Bothaw | S. Mary Bothhaw | St. Mary, Bothaw",Churches
749,Bockyng Wharffe,Broken Wharf,BROC1,Agas Map,Bockyng Wharffe | Broke Wharffe | Broken wharfe | broken wharfe | broken Wharffe | Broken wharffe | Broken Wharffe | Brookes wharffe | Brookes Wharffe,Sites
750,Bockyng Wharffe,Brook’s Wharf,BROK6, ,Bockyng Wharffe | Broke Wharffe,Water Features
751,Bogerow,Budge Row,BUDG1,Agas Map,Bogerow | Budg Row | Budge | Budge Kow | Budge row | Budge Row | Budge rowe | Budge-row | Budgerow,Streets
752,Bokelersbury,The Barge,BARG4, ,Bokelersbury | Bukerel’s House | Burkerelesbury | le Barge | The Barge,Sites
753,Bokelersbury,Bucklersbury,BUCK1,Agas Map,Bokelersbury | Buckels berry | Bucklers burry | Bucklers Bury | Bucklers-bury | Bucklersbury | Bucklersbury street | Buckles berie | Buckles Berie | Buckles berrie | Buckles bery | Buckles Bury | Buckles bury,Streets
754,Bolle baiting,Bull Baiting,BULL1,Agas Map,Bolle baiting | Bull Baiting | bullbaiting arena | Bulring,Sites
755,Bolt and Tun,The Bolt and Tun,BOLT5, ,Bolt and Tun | le Boltinton inn,Victualling Houses
